210.063	0.0396220
14.8290	0.0697090
8.93555	0.0594450
0.747000	0.0296980
9.68027	0.0315210
8.53698	0.0392580
0.0319530	0.0177240
0.122171	0.0309320
0.0982880	0.0176130
-0.00485400	0.0171420
0.0720840	0.0168660
0.199802	0.0167490
0.182207	0.0185140
-0.0440010	0.0286650
0.109530	0.0164990
0.00141600	0.0149640
0.177167	0.0181530
0.304267	0.0200320
0.0119060	0.0180580
0.168973	0.0231200
0.0500700	0.0216990
0.132286	0.0247270
0.0806120	0.0271540
0.0308780	0.0195630
0.0474170	0.0161290
0.214762	0.0265910
0.0892510	0.0196000
0.0288280	0.0173440
0.112251	0.0195020
0.0536910	0.0143920
0.122851	0.0221210
0.0309140	0.0171540
0.135202	0.0248040
0.0299420	0.0178190
0.182814	0.0377620
0.173326	0.0209170
0.00262000	0.0196370
0.0529970	0.0183180
0.224224	0.0209310
0.0827250	0.0160170
0.128795	0.0245150
0.414576	0.0203420
0.0381810	0.0213720
0.522729	0.0223440
0.0254800	0.0181130
0.0429760	0.0211320
0.223259	0.0386230
3.64047	0.0513610
0.0820440	0.0218520
0.0703630	0.0301630
0.0832500	0.0178100
0.245556	0.0536970
0.196449	0.0176550
0.0374490	0.0208340
0.210452	0.0406230
0.155252	0.0282090
0.0344060	0.0199060
0.126068	0.0354640
0.114717	0.0168810
0.700864	0.0263910
0.0737190	0.0178020
0.0712840	0.0223660
0.173243	0.0216150
0.0150140	0.0174800
0.126277	0.0275690
0.102108	0.0205610
0.0791380	0.0182270
0.121176	0.0215680
0.0884970	0.0173320
0.0839730	0.0181040
0.211260	0.0221590
0.0668400	0.0203640
0.172727	0.0179370
1.06808	0.0223200
0.104471	0.0186600
0.0713230	0.0225380
0.0685430	0.0172160
0.123279	0.0172780
0.384298	0.0256810
0.125922	0.0178580
0.0476380	0.0177350
0.622464	0.0196610
28.2907	0.0539160
1.20968	0.108557
0.0589660	0.0187090
0.559206	0.0232910
0.0666630	0.0189020
0.159982	0.0193720
0.0321410	0.0164340
0.121184	0.0299430
0.534793	0.0227120
0.347814	0.0201410
0.119395	0.0174340
0.147637	0.0188140
0.394520	0.0193500
0.101872	0.0238120
0.0599100	0.0178820
0.275258	0.0258280
0.310799	0.0294830
0.0761330	0.0177400
0.111200	0.0160460
-0.0120580	0.0298980
0.0797460	0.0231760
0.0820650	0.0187820
0.0846760	0.0163530
0.144454	0.0192960
0.118089	0.0255470
0.0456840	0.0200920
0.0496210	0.0243800
0.0721200	0.0152880
0.00948200	0.0274410
0.0488320	0.0269420
0.0711040	0.0193670
2.42655	0.0461040
6.89731	0.0688920
2.82505	0.0306480
0.215860	0.0194230
0.0823160	0.0159020
0.629190	0.0226030
0.0459940	0.0208750
0.409490	0.0266590
0.187800	0.0200270
0.131145	0.0168730
0.121543	0.0313180
0.118250	0.0239660
0.710153	0.0175770
0.0830610	0.0258130
0.105169	0.0378830
0.0444560	0.0151240
0.0638700	0.0234460
0.0408240	0.0177270
0.156415	0.0262770
0.0399890	0.0158770
0.0551240	0.0215770
0.508248	0.0317380
0.156542	0.0283180
2.14974	0.0345380
0.119272	0.0202770
0.119905	0.0217930
0.129769	0.0201900
1.15821	0.0199770
0.149214	0.0157480
0.193468	0.0193530
0.0404480	0.0173340
0.257607	0.0196810
15.4460	0.0412970
0.252155	0.0258890
0.0428270	0.0167060
0.171033	0.0243020
0.130487	0.0176940
0.0443970	0.0211910
0.0472070	0.0177660
0.965393	0.0262610
0.413520	0.0242860
1.21247	0.0251950
0.211498	0.0300900
0.159216	0.0223050
0.526629	0.0161720
0.298062	0.0218980
0.279518	0.0478940
0.0304340	0.0175150
0.276935	0.0211750
0.465912	0.0327220
0.0853060	0.0164840
0.274789	0.0230750
0.0569510	0.0184310
0.0962720	0.0195620
2.47718	0.0261470
2.43876	0.0295800
29.8282	0.0385750
0.375000	0.0237930
0.0537110	0.0280270
0.0718010	0.0177420
0.264531	0.0281780
0.658897	0.0270110
0.0450060	0.0176550
0.0342190	0.0193240
0.262490	0.0277960
0.111120	0.0187900
0.293601	0.0492760
0.270111	0.0208830
0.228971	0.0251200
0.260882	0.0206290
0.0554460	0.0171980
0.567530	0.0410160
0.128746	0.0243380
0.206460	0.0219910
0.423837	0.0217620
0.00834900	0.0175590
0.429902	0.0537960
2.54123	0.0201900
0.180456	0.0267400
0.330587	0.0202290
0.529538	0.0304280
0.222110	0.0273390
0.297243	0.0201640
0.0743620	0.0193460
0.0303260	0.0182630
0.127822	0.0188850
0.124833	0.0216880
0.133565	0.0165220
2.13581	0.0308870
0.867463	0.0251560
0.000984000	0.0167150
0.331388	0.0231900
0.0880060	0.0214730
0.141416	0.0317420
0.296454	0.0231140
0.0484320	0.0243280
0.122061	0.0198140
0.0591410	0.0206110
0.969679	0.0212630
0.0976430	0.0216570
0.161879	0.0213780
0.0845640	0.0219470
0.375617	0.0291770
0.282050	0.0278310
1.19630	0.0259890
5.30041	0.0394560
6.48159	0.0403060
1.18417	0.0483520
0.872552	0.0176220
0.112544	0.0223350
0.00194900	0.0190870
0.111112	0.0204760
0.0911130	0.0194440
0.735836	0.0221400
0.226724	0.0506810
0.323341	0.0389670
0.353360	0.0196150
0.0879890	0.0163630
0.0256630	0.0176070
0.182821	0.0204550
0.0552400	0.0563610
0.0153670	0.0147530
0.120286	0.0204310
0.0917010	0.0216080
0.0557070	0.0171600
1.59709	0.0268200
0.0624790	0.0373640
1.04633	0.0243210
0.355852	0.0421570
0.110993	0.0213940
0.0785500	0.0203240
0.0853550	0.0180190
0.0283190	0.0177730
0.0520840	0.0233170
0.0716230	0.0177190
2.24686	0.0467410
0.266681	0.0181300
0.00297600	0.0175560
0.345978	0.0320930
0.332799	0.0200010
0.000258000	0.0178200
0.507729	0.0279480
0.237703	0.0224960
0.135883	0.0197700
0.0469940	0.0182100
19.2092	0.0417160
0.104367	0.0192730
0.0282040	0.0171400
0.0628000	0.0195230
0.0694230	0.0161680
0.123716	0.0255770
0.358389	0.0189760
1.14066	0.0160800
0.156396	0.0382750
1.42245	0.0243110
0.0932810	0.0171910
0.235692	0.0263330
0.697724	0.0226810
0.0955180	0.0212100
0.108766	0.0168330
0.0927020	0.0254060
0.0115350	0.0171100
0.0851090	0.0198930
0.230116	0.0202010
0.234922	0.0203060
2.00843	0.0198180
0.193993	0.0223800
0.391997	0.0184900
0.106854	0.0180750
0.0603770	0.0185040
3.34997	0.0244570
0.423008	0.0325170
0.143528	0.0150580
0.0723670	0.0175430
0.179375	0.0183760
0.0890000	0.0215460
0.228576	0.0463810
1.34133	0.0288410
0.384241	0.0166440
0.132358	0.0221470
0.0752990	0.0215270
1.38491	0.0273700
0.00239900	0.0157890
0.152855	0.0199200
0.224606	0.0199200
0.0919150	0.0158320
0.206681	0.0327030
0.0622980	0.0189920
0.0711460	0.0201780
0.165562	0.0183100
0.177430	0.0207120
1.65613	0.0249020
0.0996700	0.0187210
0.0558770	0.0193590
0.562690	0.0225030
0.0621640	0.0191950
0.205343	0.0247550
0.138030	0.0183180
0.151885	0.0275840
0.0635070	0.0163740
0.0442690	0.0177860
0.0394290	0.0206790
0.744672	0.0329220
0.363450	0.0854580
1.24657	0.0248000
0.150932	0.0246410
1.36570	0.0571850
2.22679	0.0274680
0.419809	0.0272350
0.467847	0.0354990
0.0270490	0.0188490
0.0210580	0.0189940
0.879938	0.172155
0.307365	0.0277020
0.497379	0.0282110
0.131124	0.0185540
0.0561370	0.0175620
0.0362110	0.0216450
0.217267	0.0226150
0.0163920	0.0224060
0.524406	0.0247610
0.0426150	0.0697630
0.0231180	0.0179900
0.119649	0.0195320
0.217993	0.0183620
1.22283	0.0499140
0.133016	0.0156910
1.04970	0.0244330
0.213952	0.0782340
0.436648	0.0197350
7.42129	0.0408920
0.155094	0.0189570
0.0886710	0.0211160
0.0230560	0.0215200
0.161437	0.0240900
0.0611300	0.0167320
0.0143380	0.0159940
0.0926200	0.0178910
0.466716	0.0373700
0.415396	0.0262970
0.0363620	0.0181030
1.92617	0.0464610
1.04614	0.0354880
0.106399	0.0242750
0.287981	0.0374510
0.0631940	0.0169270
0.111594	0.0172080
0.189635	0.0229390
0.208016	0.0199590
0.120358	0.0378170
0.0262630	0.0214670
0.126617	0.0198650
0.0912910	0.0174070
0.330714	0.0328150
0.0661070	0.0219230
0.0916700	0.0276580
1.92177	0.0162160
0.0416660	0.0185880
0.126956	0.0198720
0.0592380	0.0183290
0.911826	0.0188120
0.135392	0.0178180
0.313875	0.0269660
0.0957650	0.0186460
0.121290	0.0283800
0.355321	0.0231900
0.101972	0.0203440
0.0261300	0.0133130
0.0934590	0.0239580
0.0891450	0.0166950
0.236339	0.0423410
0.139864	0.0179290
1.31778	0.0352120
0.0561840	0.0176250
0.179599	0.0259950
0.0267020	0.0228100
0.634266	0.0478420
0.114534	0.0270320
6.70500	0.0698770
0.352706	0.0184570
0.100141	0.0298790
0.0112100	0.0179550
0.221842	0.0256330
0.358017	0.0519150
2.22966	0.0330930
0.150053	0.0171360
0.0836480	0.0203060
0.145529	0.0212770
0.386300	0.0250000
0.114725	0.0204940
0.105849	0.0409580
0.586851	0.0208370
0.0906590	0.0257160
0.149388	0.0183340
-0.0259530	0.0176930
0.612835	0.0558110
0.297744	0.0177210
0.664224	0.0199120
3.87996	0.0247020
0.0694770	0.0175040
0.318317	0.0305210
0.0158870	0.0179070
0.485517	0.0307330
0.293175	0.0226000
0.209801	0.0272090
0.0553360	0.0174830
0.975673	0.0185660
0.317952	0.0193740
0.0468500	0.0260010
0.391469	0.0226380
127.377	0.122128
1.81221	0.0261410
0.256280	0.0200130
0.142028	0.0199610
1.20437	0.0278610
0.569010	0.0350900
4.05353	0.0457860
1.22263	0.0322150
1.17749	0.0450290
0.207514	0.0187130
0.246518	0.0237650
0.254356	0.0334370
0.0494280	0.0187530
0.0711640	0.0179140
0.291182	0.0170280
0.0717060	0.0190010
1.22564	0.0298190
0.923691	0.0240420
0.158364	0.0342190
-0.00763600	0.0178840
0.0629110	0.0196060
1.54952	0.0284180
0.711517	0.0285380
0.111371	0.0163190
0.171182	0.0288140
0.0844740	0.0164880
0.0772550	0.0250780
0.105745	0.0183150
0.277427	0.0347010
1.90777	0.0740000
0.0969060	0.0194710
0.237297	0.0191720
7.30720	0.0221090
2.40417	0.0359250
0.286494	0.0501100
2.52836	0.0365750
1.57660	0.0232550
0.675124	0.0611380
0.171292	0.0382750
0.0173550	0.0221560
0.213441	0.0282840
0.0741610	0.0198050
0.0742990	0.0176600
0.196611	0.0257340
0.0152480	0.0176530
2.27666	0.0264880
0.436186	0.0238770
0.0339840	0.0227820
0.0129670	0.0231160
0.0767860	0.0213670
1.10179	0.0174540
0.0438960	0.0165230
0.736083	0.0701850
1.31576	0.0178860
0.0509890	0.0217660
0.0427670	0.0263930
0.185132	0.0242100
0.0656520	0.0192960
0.443003	0.0466160
0.246166	0.0208500
0.0734550	0.0187460
0.194758	0.0179360
0.125058	0.0178910
0.347872	0.0291570
0.549582	0.0438530
0.218505	0.0176150
1.07352	0.0309760
0.00625100	0.0220890
0.937005	0.0308140
0.0906920	0.0180230
0.158591	0.0346570
0.131709	0.0324330
0.0978800	0.0170210
0.0982840	0.0288460
1.54424	0.0210650
0.0634310	0.0257110
0.311525	0.0209110
0.301272	0.0229060
0.479442	0.0187950
2.31741	0.0331490
0.0879610	0.0204700
-99.0000	-99.0000
0.532712	0.0217240
0.0421160	0.0282260
1.04522	0.0350160
0.300765	0.0265420
0.390413	0.0223500
0.100135	0.0203580
0.0286250	0.0160380
0.711103	0.0206820
22.1852	0.0502460
