53.094024 -27.948852 J2000
53.097297 -27.948418 J2000
53.090786 -27.948797 J2000
53.073040 -27.948578 J2000
53.085747 -27.948792 J2000
53.078013 -27.948658 J2000
53.085940 -27.948632 J2000
53.104890 -27.948595 J2000
53.080476 -27.948291 J2000
53.098997 -27.948434 J2000
53.108732 -27.948451 J2000
53.094536 -27.948268 J2000
53.071479 -27.947858 J2000
53.084269 -27.948043 J2000
53.081948 -27.948194 J2000
53.092708 -27.948184 J2000
53.101256 -27.947546 J2000
53.083396 -27.946267 J2000
53.070720 -27.947519 J2000
53.108443 -27.948007 J2000
53.087406 -27.947995 J2000
53.086018 -27.947981 J2000
53.084678 -27.947580 J2000
53.095311 -27.947787 J2000
53.104205 -27.947778 J2000
53.073472 -27.947545 J2000
53.097560 -27.947665 J2000
53.096557 -27.946720 J2000
53.110300 -27.947523 J2000
53.083707 -27.947256 J2000
53.098842 -27.947038 J2000
53.072815 -27.947429 J2000
53.080930 -27.947327 J2000
53.069927 -27.947354 J2000
53.087669 -27.947332 J2000
53.139794 -27.946075 J2000
53.083738 -27.946580 J2000
53.107838 -27.946837 J2000
53.095449 -27.947147 J2000
53.095024 -27.947150 J2000
53.068012 -27.947087 J2000
53.108971 -27.946799 J2000
53.100409 -27.946981 J2000
53.140895 -27.946554 J2000
53.107378 -27.946830 J2000
53.080318 -27.946717 J2000
53.083203 -27.945522 J2000
53.109569 -27.946484 J2000
53.074713 -27.946684 J2000
53.094425 -27.946681 J2000
53.097874 -27.946682 J2000
53.089414 -27.946681 J2000
53.139985 -27.946476 J2000
53.086279 -27.945105 J2000
53.076864 -27.945968 J2000
53.139388 -27.945785 J2000
53.105118 -27.946111 J2000
53.098914 -27.945798 J2000
53.123744 -27.945755 J2000
53.138766 -27.946194 J2000
53.089106 -27.945918 J2000
53.109521 -27.946132 J2000
53.095438 -27.946083 J2000
53.075719 -27.945966 J2000
53.084816 -27.945725 J2000
53.106494 -27.945897 J2000
53.106254 -27.945834 J2000
53.095229 -27.945809 J2000
53.093704 -27.945779 J2000
53.083318 -27.941093 J2000
53.135843 -27.945588 J2000
53.093717 -27.945613 J2000
53.141213 -27.944984 J2000
53.097584 -27.945601 J2000
53.135681 -27.945509 J2000
53.074538 -27.945286 J2000
53.101879 -27.945559 J2000
53.103530 -27.945506 J2000
53.070298 -27.945494 J2000
53.094911 -27.945314 J2000
53.106031 -27.945386 J2000
53.079353 -27.944384 J2000
53.111078 -27.945435 J2000
53.073950 -27.945386 J2000
53.126105 -27.944836 J2000
53.099708 -27.945323 J2000
53.098621 -27.945106 J2000
53.088245 -27.945232 J2000
53.107058 -27.945215 J2000
53.094842 -27.945178 J2000
53.096825 -27.945060 J2000
53.130538 -27.945042 J2000
53.084832 -27.944985 J2000
53.069691 -27.944988 J2000
53.139249 -27.944941 J2000
53.090437 -27.944904 J2000
53.100950 -27.944677 J2000
53.100745 -27.944851 J2000
53.121601 -27.944780 J2000
53.135435 -27.944827 J2000
53.096109 -27.944812 J2000
53.078156 -27.944696 J2000
53.090587 -27.944736 J2000
53.133111 -27.944724 J2000
53.142282 -27.944470 J2000
53.131497 -27.944457 J2000
53.121980 -27.944537 J2000
53.076640 -27.944416 J2000
53.073758 -27.944554 J2000
53.133824 -27.943613 J2000
53.078610 -27.944515 J2000
53.108739 -27.941774 J2000
53.082080 -27.944185 J2000
53.076428 -27.943970 J2000
53.093758 -27.944259 J2000
53.103549 -27.944222 J2000
53.142630 -27.943842 J2000
53.104638 -27.943939 J2000
53.140692 -27.943992 J2000
53.124154 -27.943684 J2000
53.142813 -27.943843 J2000
53.132457 -27.943914 J2000
53.078671 -27.943211 J2000
53.132313 -27.943857 J2000
53.102714 -27.943856 J2000
53.080331 -27.943689 J2000
53.105385 -27.943838 J2000
53.077764 -27.943773 J2000
53.069622 -27.943718 J2000
53.130490 -27.943475 J2000
53.082561 -27.943656 J2000
53.093373 -27.943431 J2000
53.130768 -27.943196 J2000
53.104811 -27.942866 J2000
53.138021 -27.942962 J2000
53.142104 -27.943307 J2000
53.114571 -27.943431 J2000
53.079518 -27.943562 J2000
53.124349 -27.943143 J2000
53.080771 -27.943538 J2000
53.087968 -27.942825 J2000
53.074419 -27.943484 J2000
53.106170 -27.943490 J2000
53.141449 -27.943412 J2000
53.132261 -27.943296 J2000
53.100131 -27.942966 J2000
53.106708 -27.943297 J2000
53.079987 -27.943318 J2000
53.122361 -27.943075 J2000
53.103168 -27.943261 J2000
53.099995 -27.943235 J2000
53.128264 -27.943073 J2000
53.141708 -27.943197 J2000
53.127639 -27.943186 J2000
53.090125 -27.942944 J2000
53.130263 -27.943149 J2000
53.089603 -27.942842 J2000
53.070605 -27.943138 J2000
53.116880 -27.943134 J2000
53.105823 -27.942746 J2000
53.105447 -27.942887 J2000
53.124778 -27.942725 J2000
53.135912 -27.942136 J2000
53.130406 -27.943022 J2000
53.129847 -27.942853 J2000
53.108079 -27.943013 J2000
53.106653 -27.942702 J2000
53.143102 -27.942915 J2000
53.127470 -27.942173 J2000
53.135083 -27.942710 J2000
53.130639 -27.942831 J2000
53.123438 -27.942839 J2000
53.142451 -27.942837 J2000
53.120248 -27.942762 J2000
53.089839 -27.942431 J2000
53.080658 -27.942570 J2000
53.080839 -27.942462 J2000
53.074273 -27.942487 J2000
53.124580 -27.942399 J2000
53.092713 -27.942493 J2000
53.133625 -27.942021 J2000
53.104771 -27.942459 J2000
53.074074 -27.940522 J2000
53.084532 -27.942076 J2000
53.132588 -27.942388 J2000
53.129221 -27.942304 J2000
53.084406 -27.942367 J2000
53.135886 -27.942337 J2000
53.125647 -27.942313 J2000
53.100547 -27.942245 J2000
53.108158 -27.942233 J2000
53.088054 -27.942188 J2000
53.131512 -27.942162 J2000
53.090013 -27.941977 J2000
53.107884 -27.942095 J2000
53.141720 -27.942094 J2000
53.093142 -27.942045 J2000
53.106939 -27.941251 J2000
53.112356 -27.942063 J2000
53.136212 -27.942039 J2000
53.125496 -27.941520 J2000
53.130056 -27.942028 J2000
53.102726 -27.941940 J2000
53.106859 -27.941991 J2000
53.078701 -27.941968 J2000
53.102040 -27.939528 J2000
53.091950 -27.941894 J2000
53.139900 -27.941896 J2000
53.131902 -27.940609 J2000
53.132198 -27.941526 J2000
53.120613 -27.941798 J2000
53.071455 -27.940586 J2000
53.135551 -27.941787 J2000
53.106956 -27.941622 J2000
53.127599 -27.941766 J2000
53.089261 -27.938041 J2000
53.089865 -27.940028 J2000
53.097606 -27.941319 J2000
53.083632 -27.941664 J2000
53.091872 -27.941631 J2000
53.134281 -27.941424 J2000
53.117548 -27.941361 J2000
53.120206 -27.941360 J2000
53.085491 -27.941392 J2000
53.104013 -27.940897 J2000
53.085225 -27.941398 J2000
53.086238 -27.941510 J2000
53.127987 -27.941386 J2000
53.072405 -27.941286 J2000
53.098101 -27.941227 J2000
53.130125 -27.941387 J2000
53.090926 -27.941408 J2000
53.094227 -27.939579 J2000
53.078474 -27.941143 J2000
53.085626 -27.941346 J2000
53.102419 -27.941349 J2000
53.089521 -27.939201 J2000
53.094879 -27.941210 J2000
53.082041 -27.941272 J2000
53.137856 -27.941100 J2000
53.126587 -27.939964 J2000
53.127338 -27.941167 J2000
53.112621 -27.941119 J2000
53.127061 -27.941136 J2000
53.114887 -27.940716 J2000
53.078077 -27.940516 J2000
53.071421 -27.940990 J2000
53.133841 -27.940986 J2000
53.120409 -27.940999 J2000
53.140662 -27.940995 J2000
53.077778 -27.940985 J2000
53.093820 -27.940981 J2000
53.088069 -27.940827 J2000
53.078580 -27.939723 J2000
53.074597 -27.940262 J2000
53.090742 -27.939577 J2000
53.088738 -27.940506 J2000
53.107694 -27.939777 J2000
53.094921 -27.940394 J2000
53.109819 -27.940761 J2000
53.096863 -27.940768 J2000
53.087885 -27.940729 J2000
53.070878 -27.940703 J2000
53.102802 -27.939654 J2000
53.132638 -27.940656 J2000
53.125112 -27.940621 J2000
53.091625 -27.939545 J2000
53.086194 -27.940568 J2000
53.093095 -27.939875 J2000
53.124229 -27.940565 J2000
53.120264 -27.940569 J2000
53.102288 -27.940176 J2000
53.133309 -27.940155 J2000
53.133713 -27.940427 J2000
53.074925 -27.940400 J2000
53.136109 -27.940162 J2000
53.110552 -27.940346 J2000
53.107470 -27.940323 J2000
53.114332 -27.940291 J2000
53.106896 -27.940293 J2000
53.146172 -27.925807 J2000
53.090033 -27.939751 J2000
53.096363 -27.939462 J2000
53.074145 -27.939120 J2000
53.104925 -27.939758 J2000
53.080739 -27.940202 J2000
53.097360 -27.940244 J2000
53.111095 -27.940248 J2000
53.112255 -27.940115 J2000
53.108106 -27.940184 J2000
53.127158 -27.939942 J2000
53.074037 -27.939919 J2000
53.089183 -27.940148 J2000
53.085873 -27.940015 J2000
53.098677 -27.940006 J2000
53.119757 -27.939822 J2000
53.123800 -27.939970 J2000
53.072841 -27.939936 J2000
53.123529 -27.939943 J2000
53.120169 -27.939810 J2000
53.095065 -27.939931 J2000
53.142587 -27.939921 J2000
53.137721 -27.939892 J2000
53.119599 -27.939592 J2000
53.073306 -27.939462 J2000
53.143637 -27.939790 J2000
53.084335 -27.939391 J2000
53.130280 -27.939746 J2000
53.089717 -27.938524 J2000
53.095471 -27.939650 J2000
53.120420 -27.939693 J2000
53.079295 -27.939666 J2000
53.089224 -27.939567 J2000
53.087847 -27.939223 J2000
53.136357 -27.939219 J2000
53.121930 -27.939610 J2000
53.077895 -27.939601 J2000
53.124842 -27.939576 J2000
53.100343 -27.938848 J2000
53.107785 -27.939460 J2000
53.095574 -27.939523 J2000
53.106876 -27.939508 J2000
53.143953 -27.939031 J2000
53.093551 -27.939468 J2000
53.109222 -27.939433 J2000
53.092584 -27.934660 J2000
53.118945 -27.939398 J2000
53.099989 -27.939377 J2000
53.073745 -27.939351 J2000
53.076757 -27.938985 J2000
53.075827 -27.939165 J2000
53.131784 -27.934718 J2000
53.118198 -27.938498 J2000
53.109498 -27.939246 J2000
53.086909 -27.938361 J2000
53.139293 -27.938857 J2000
53.132508 -27.939222 J2000
53.107291 -27.939215 J2000
53.144628 -27.939212 J2000
53.085976 -27.939100 J2000
53.109794 -27.939180 J2000
53.083696 -27.938918 J2000
53.089968 -27.939116 J2000
53.138268 -27.939019 J2000
53.139866 -27.938873 J2000
53.131949 -27.939085 J2000
53.122041 -27.938739 J2000
53.093495 -27.939003 J2000
53.068393 -27.938993 J2000
53.080907 -27.938923 J2000
53.129851 -27.938170 J2000
53.102200 -27.938813 J2000
53.123510 -27.938883 J2000
53.099705 -27.938825 J2000
53.118227 -27.938736 J2000
53.108411 -27.938785 J2000
53.076987 -27.938413 J2000
53.088769 -27.938501 J2000
53.090728 -27.938089 J2000
53.143144 -27.938717 J2000
53.119137 -27.938502 J2000
53.100317 -27.938644 J2000
53.138719 -27.938624 J2000
53.099072 -27.938632 J2000
53.117094 -27.938595 J2000
53.129460 -27.936790 J2000
53.100701 -27.938074 J2000
53.094015 -27.938548 J2000
53.142281 -27.938400 J2000
53.103093 -27.938496 J2000
53.114005 -27.938501 J2000
53.118454 -27.938488 J2000
53.096936 -27.938442 J2000
53.141756 -27.938464 J2000
53.097756 -27.938410 J2000
53.109834 -27.938353 J2000
53.077659 -27.938332 J2000
53.141123 -27.938305 J2000
53.099587 -27.938000 J2000
53.091122 -27.938276 J2000
53.144426 -27.938266 J2000
53.117992 -27.938177 J2000
53.102478 -27.937773 J2000
53.137901 -27.937748 J2000
53.122396 -27.938112 J2000
53.116676 -27.938022 J2000
53.071219 -27.936676 J2000
53.127261 -27.938065 J2000
53.106472 -27.937690 J2000
53.116840 -27.937784 J2000
53.076383 -27.938002 J2000
53.079673 -27.938004 J2000
53.087088 -27.937984 J2000
53.123030 -27.937990 J2000
53.090765 -27.937285 J2000
53.134028 -27.937856 J2000
53.066720 -27.937774 J2000
53.135759 -27.936952 J2000
53.141796 -27.937750 J2000
53.067174 -27.937400 J2000
53.108182 -27.937732 J2000
53.100264 -27.936461 J2000
53.099069 -27.937684 J2000
53.129922 -27.937214 J2000
53.136215 -27.937704 J2000
53.100172 -27.937518 J2000
53.099292 -27.937429 J2000
53.120437 -27.937275 J2000
53.128125 -27.937093 J2000
53.126158 -27.936855 J2000
53.082405 -27.937292 J2000
53.138975 -27.937592 J2000
53.092922 -27.936312 J2000
53.106573 -27.937560 J2000
53.145766 -27.937159 J2000
53.112401 -27.937055 J2000
53.117796 -27.937058 J2000
53.069643 -27.937491 J2000
53.113465 -27.933288 J2000
53.101891 -27.937481 J2000
53.068418 -27.937470 J2000
53.113226 -27.936969 J2000
53.101107 -27.937299 J2000
53.079434 -27.937383 J2000
53.073717 -27.937389 J2000
53.090442 -27.937370 J2000
53.126711 -27.937363 J2000
53.110689 -27.936156 J2000
53.098413 -27.937335 J2000
53.135697 -27.937336 J2000
53.080551 -27.937155 J2000
53.130228 -27.937054 J2000
53.085241 -27.936963 J2000
53.132532 -27.937112 J2000
53.090313 -27.936354 J2000
53.091969 -27.936993 J2000
53.082016 -27.937212 J2000
53.139104 -27.937215 J2000
53.077098 -27.936499 J2000
53.080447 -27.936559 J2000
53.104034 -27.937150 J2000
53.105830 -27.936079 J2000
53.126706 -27.937101 J2000
53.080443 -27.936821 J2000
53.099649 -27.937063 J2000
53.081137 -27.936981 J2000
53.104087 -27.936906 J2000
53.100626 -27.937026 J2000
53.114642 -27.936769 J2000
53.073280 -27.935925 J2000
53.125908 -27.936950 J2000
53.109753 -27.936820 J2000
53.134669 -27.936750 J2000
53.069779 -27.936883 J2000
53.091708 -27.936023 J2000
53.083832 -27.936858 J2000
53.103852 -27.936821 J2000
53.130072 -27.936801 J2000
53.097744 -27.936563 J2000
53.132915 -27.936758 J2000
53.114167 -27.936572 J2000
53.123508 -27.936738 J2000
53.108149 -27.936726 J2000
53.077310 -27.936649 J2000
53.128804 -27.936478 J2000
53.081235 -27.936518 J2000
53.145320 -27.936706 J2000
53.100824 -27.936670 J2000
53.100078 -27.936169 J2000
53.136528 -27.936559 J2000
53.092904 -27.936521 J2000
53.108489 -27.936507 J2000
53.075637 -27.936494 J2000
53.115048 -27.935517 J2000
53.081941 -27.933604 J2000
53.122163 -27.936419 J2000
53.113268 -27.932425 J2000
53.077307 -27.936348 J2000
53.081934 -27.936358 J2000
53.109244 -27.936367 J2000
53.068514 -27.936281 J2000
53.140138 -27.936305 J2000
53.081259 -27.936279 J2000
53.097808 -27.936265 J2000
53.133349 -27.935559 J2000
53.138377 -27.935729 J2000
53.081706 -27.936233 J2000
53.098698 -27.936232 J2000
53.114268 -27.935816 J2000
53.141240 -27.935902 J2000
53.092330 -27.936160 J2000
53.095868 -27.936140 J2000
53.067578 -27.935828 J2000
53.073248 -27.936069 J2000
53.077409 -27.936052 J2000
53.134610 -27.936055 J2000
53.128280 -27.936042 J2000
53.120336 -27.935896 J2000
53.071858 -27.935982 J2000
53.093487 -27.934993 J2000
53.114564 -27.935949 J2000
53.178053 -27.934767 J2000
53.083266 -27.935507 J2000
53.081708 -27.935835 J2000
53.127655 -27.935848 J2000
53.102723 -27.935659 J2000
53.084186 -27.935692 J2000
53.096645 -27.935806 J2000
53.118694 -27.935788 J2000
53.123815 -27.935474 J2000
53.109866 -27.935726 J2000
53.091312 -27.935611 J2000
53.068132 -27.935680 J2000
53.101243 -27.935673 J2000
53.066142 -27.935062 J2000
53.112112 -27.935614 J2000
53.105486 -27.935560 J2000
53.116484 -27.935565 J2000
53.152884 -27.935345 J2000
53.114129 -27.935008 J2000
53.125577 -27.935264 J2000
53.103522 -27.933324 J2000
53.088448 -27.934210 J2000
53.115909 -27.935427 J2000
53.096311 -27.935382 J2000
53.125307 -27.934847 J2000
53.067844 -27.935256 J2000
53.091317 -27.935149 J2000
53.129860 -27.935143 J2000
53.119046 -27.935206 J2000
53.109594 -27.934561 J2000
53.089910 -27.935185 J2000
53.082319 -27.935178 J2000
53.071995 -27.932488 J2000
53.074619 -27.935116 J2000
53.065563 -27.935101 J2000
53.106461 -27.934717 J2000
53.101316 -27.934328 J2000
53.070593 -27.934982 J2000
53.082599 -27.935036 J2000
53.117778 -27.935021 J2000
53.121671 -27.935005 J2000
53.138579 -27.934432 J2000
53.140128 -27.934569 J2000
53.099695 -27.934739 J2000
53.154069 -27.934981 J2000
53.111514 -27.934963 J2000
53.103513 -27.934497 J2000
53.124111 -27.934958 J2000
53.146632 -27.934947 J2000
53.080919 -27.934935 J2000
53.087526 -27.933565 J2000
53.081626 -27.934922 J2000
53.073664 -27.934873 J2000
53.072127 -27.934880 J2000
53.103678 -27.934820 J2000
53.116827 -27.934868 J2000
53.117445 -27.934711 J2000
53.129656 -27.934836 J2000
53.074240 -27.933708 J2000
53.108663 -27.934772 J2000
53.126235 -27.934783 J2000
53.103966 -27.934694 J2000
53.088307 -27.934725 J2000
53.150305 -27.934693 J2000
53.082028 -27.934688 J2000
53.162860 -27.934564 J2000
53.093806 -27.934624 J2000
53.081788 -27.934513 J2000
53.121158 -27.934563 J2000
53.093042 -27.934498 J2000
53.141910 -27.934473 J2000
53.076141 -27.934476 J2000
53.133974 -27.934460 J2000
53.093764 -27.934450 J2000
53.101848 -27.934160 J2000
53.139032 -27.934167 J2000
53.071821 -27.934303 J2000
53.133152 -27.931494 J2000
53.140759 -27.934260 J2000
53.101312 -27.934048 J2000
53.132987 -27.934170 J2000
53.134247 -27.933948 J2000
53.174962 -27.934195 J2000
53.135436 -27.934176 J2000
53.113976 -27.934184 J2000
53.108763 -27.934162 J2000
53.113539 -27.934142 J2000
53.132555 -27.933529 J2000
53.124738 -27.933680 J2000
53.139633 -27.934099 J2000
53.098569 -27.933540 J2000
53.111992 -27.933170 J2000
53.128183 -27.934015 J2000
53.173571 -27.933487 J2000
53.136126 -27.933999 J2000
53.161118 -27.933023 J2000
53.174256 -27.933889 J2000
53.089959 -27.933943 J2000
53.088493 -27.933457 J2000
53.146998 -27.933854 J2000
53.129396 -27.933841 J2000
53.117307 -27.933783 J2000
53.097625 -27.933812 J2000
53.147150 -27.933714 J2000
53.113997 -27.931695 J2000
53.099889 -27.933800 J2000
53.092746 -27.933677 J2000
53.085067 -27.933204 J2000
53.087891 -27.933522 J2000
53.087676 -27.933725 J2000
53.136686 -27.933515 J2000
53.067728 -27.933599 J2000
53.104487 -27.933482 J2000
53.140677 -27.933356 J2000
53.134126 -27.933700 J2000
53.072743 -27.933667 J2000
53.076175 -27.933308 J2000
53.126713 -27.933612 J2000
53.074605 -27.933586 J2000
53.090750 -27.933574 J2000
53.076979 -27.933436 J2000
53.134392 -27.933436 J2000
53.067954 -27.933501 J2000
53.089760 -27.933495 J2000
53.132217 -27.932962 J2000
53.073689 -27.933475 J2000
53.077270 -27.933456 J2000
53.166799 -27.933449 J2000
53.140096 -27.932916 J2000
53.161307 -27.932467 J2000
53.115976 -27.930192 J2000
53.171171 -27.932942 J2000
53.104890 -27.932984 J2000
53.126411 -27.933145 J2000
53.135677 -27.933258 J2000
53.124438 -27.933224 J2000
53.149358 -27.933229 J2000
53.138022 -27.933203 J2000
53.141544 -27.931365 J2000
53.108201 -27.932844 J2000
53.162386 -27.933144 J2000
53.115739 -27.933141 J2000
53.137685 -27.933130 J2000
53.139108 -27.932980 J2000
53.140314 -27.933102 J2000
53.143821 -27.933084 J2000
53.118528 -27.933070 J2000
53.129852 -27.932575 J2000
53.164919 -27.932990 J2000
53.163557 -27.932917 J2000
53.126968 -27.932991 J2000
53.079116 -27.932967 J2000
53.130108 -27.932956 J2000
53.143156 -27.932911 J2000
53.142032 -27.932915 J2000
53.118586 -27.931770 J2000
53.074215 -27.932878 J2000
53.069462 -27.932820 J2000
53.141759 -27.932814 J2000
53.146687 -27.932169 J2000
53.081338 -27.932662 J2000
53.105467 -27.932470 J2000
53.147428 -27.932649 J2000
53.124670 -27.932382 J2000
53.100014 -27.932564 J2000
53.144567 -27.932587 J2000
53.109667 -27.931691 J2000
53.091349 -27.931963 J2000
53.166690 -27.932554 J2000
53.116057 -27.930945 J2000
53.073136 -27.931820 J2000
53.175093 -27.932464 J2000
53.126456 -27.932458 J2000
53.086695 -27.932451 J2000
53.086936 -27.932276 J2000
53.105327 -27.932414 J2000
53.123709 -27.932368 J2000
53.178312 -27.931531 J2000
53.111633 -27.932307 J2000
53.094099 -27.931784 J2000
53.110777 -27.932260 J2000
53.108996 -27.932098 J2000
53.128620 -27.932239 J2000
53.108868 -27.931640 J2000
53.128422 -27.931995 J2000
53.127259 -27.932152 J2000
53.096190 -27.932062 J2000
53.156371 -27.931618 J2000
53.089536 -27.931012 J2000
53.128743 -27.931404 J2000
53.131245 -27.931951 J2000
53.077486 -27.931903 J2000
53.100833 -27.931867 J2000
53.107538 -27.931851 J2000
53.072728 -27.931835 J2000
53.111766 -27.931823 J2000
53.170145 -27.931820 J2000
53.162732 -27.931827 J2000
53.088404 -27.931649 J2000
53.161729 -27.931314 J2000
53.108054 -27.931815 J2000
53.098794 -27.931762 J2000
53.122549 -27.931547 J2000
53.105053 -27.931630 J2000
53.116326 -27.931718 J2000
53.102287 -27.931725 J2000
53.104353 -27.931424 J2000
53.151111 -27.931595 J2000
53.110586 -27.931662 J2000
53.159642 -27.931379 J2000
53.092433 -27.931567 J2000
53.145457 -27.931651 J2000
53.125059 -27.929579 J2000
53.089887 -27.931588 J2000
53.099066 -27.931540 J2000
53.176438 -27.931542 J2000
53.110505 -27.931524 J2000
53.130553 -27.931389 J2000
53.091436 -27.931459 J2000
53.105233 -27.931423 J2000
53.146929 -27.931381 J2000
53.134512 -27.930881 J2000
53.177343 -27.931284 J2000
53.171135 -27.931290 J2000
53.150891 -27.931301 J2000
53.074287 -27.931253 J2000
53.092059 -27.931261 J2000
53.116910 -27.931239 J2000
53.124522 -27.931237 J2000
53.171723 -27.931213 J2000
53.087447 -27.931180 J2000
53.099825 -27.931149 J2000
53.141802 -27.931134 J2000
53.082238 -27.930871 J2000
53.114918 -27.931076 J2000
53.154243 -27.931080 J2000
53.084470 -27.930705 J2000
53.127244 -27.931040 J2000
53.160296 -27.931030 J2000
53.174803 -27.931025 J2000
53.103060 -27.930990 J2000
53.137708 -27.931022 J2000
53.077057 -27.930914 J2000
53.077424 -27.930993 J2000
53.079799 -27.930989 J2000
53.125438 -27.929483 J2000
53.145266 -27.929899 J2000
53.073967 -27.930959 J2000
53.110229 -27.930488 J2000
53.111633 -27.930933 J2000
53.091364 -27.930934 J2000
53.089170 -27.930478 J2000
53.102823 -27.930808 J2000
53.150635 -27.930859 J2000
53.107933 -27.930706 J2000
53.115598 -27.930717 J2000
53.089496 -27.930866 J2000
53.160440 -27.930396 J2000
53.092557 -27.930813 J2000
53.075184 -27.930686 J2000
53.101824 -27.930795 J2000
53.140293 -27.930605 J2000
53.170344 -27.930733 J2000
53.095086 -27.930753 J2000
53.122293 -27.930558 J2000
53.169293 -27.930004 J2000
53.170990 -27.930672 J2000
53.120822 -27.930687 J2000
53.102082 -27.930672 J2000
53.089339 -27.930654 J2000
53.104554 -27.930661 J2000
53.117552 -27.930665 J2000
53.126470 -27.930663 J2000
53.078469 -27.930590 J2000
53.099727 -27.930633 J2000
53.121071 -27.928523 J2000
53.168252 -27.930038 J2000
53.101857 -27.930438 J2000
53.127069 -27.930238 J2000
53.098571 -27.930547 J2000
53.130464 -27.929890 J2000
53.129373 -27.930046 J2000
53.140553 -27.929342 J2000
53.114958 -27.930524 J2000
53.171288 -27.930133 J2000
53.079652 -27.930486 J2000
53.118747 -27.930489 J2000
53.135273 -27.929543 J2000
53.126058 -27.930179 J2000
53.106683 -27.930189 J2000
53.130144 -27.930326 J2000
53.081174 -27.927983 J2000
53.094963 -27.930427 J2000
53.169861 -27.930399 J2000
53.134975 -27.930408 J2000
53.129545 -27.929658 J2000
53.161814 -27.930320 J2000
53.160256 -27.930332 J2000
53.098926 -27.930117 J2000
53.110695 -27.929717 J2000
53.164271 -27.930270 J2000
53.089149 -27.930182 J2000
53.084132 -27.929767 J2000
53.104988 -27.930231 J2000
53.093683 -27.930252 J2000
53.128365 -27.930201 J2000
53.074817 -27.930214 J2000
53.163352 -27.930201 J2000
